Reviews,Positive,Negative,Neutral
ould well provide earphone adapterread,0.344,0.0,0.656
camera performance betterread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
hat amazing phone week absolutely beastread,0.432,0.0,0.568
awesome greatread,0.804,0.0,0.196
good productread,0.744,0.0,0.256
super phone good budget iphone buyread,0.63,0.0,0.37
overall phone good battery backup weaki dual sim stand half day onlyi cary charger powerbank time homeread,0.153,0.0,0.847
ow super phone performance soo goodread,0.438,0.0,0.562
phoneread,0.0,0.0,1.0
good battery dren fastread,0.492,0.0,0.508
yeah great phone camera way good battery compare android good okay display okay performance awesome recommend wish buy iphone se hesitate buy 🤗 read,0.625,0.052,0.323
value performance camera easy handleread,0.639,0.0,0.361
face battery issueonly hrs battery backupread,0.0,0.0,1.0
good mobile size smallread,0.492,0.0,0.508
goodread,0.0,0.0,1.0
love hat beautyread,0.677,0.0,0.323
love performanceread,0.808,0.0,0.192
iphone filipcart good productit nice phone battery ok ok overall nice     read,0.648,0.0,0.352
battery  life area good worth d moneyread,0.545,0.0,0.455
super performance cute lookread,0.775,0.0,0.225
bit overpriced handyread,0.0,0.0,1.0
look greatread,0.0,0.0,1.0
ultimate phone camera    🤩  🤩 superb  🤩  read,0.506,0.0,0.494
day delivery thank flipkartread,0.455,0.0,0.545
phone like beastread,0.556,0.0,0.444
second thought buy love itread,0.512,0.0,0.488
iphone love lotread,0.677,0.0,0.323
phone bestit trust online good s provider thank flipkartprice well,0.684,0.0,0.316
happy share experience acquire flipkart apple great creation awesome term performance like company say term battery take maximum half hour fully charge far camera concern good portrait know function use overall awesome good phone price read,0.514,0.0,0.486
good experienceread,0.744,0.0,0.256
awesome greatread,0.804,0.0,0.196
goodread,0.0,0.0,1.0
battery need improve well buy iphone,0.556,0.0,0.444
niceread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
sexy iphone everread,0.63,0.0,0.37
awesome greatread,0.804,0.0,0.196
iphone superb quality camera bestmany customization feature worth rupeeconsscreen size small difficult type watch videosbattery capacity lowread,0.267,0.111,0.622
perfectread,0.0,0.0,1.0
good mobile compromise battery backup fast charger helpread,0.293,0.0,0.707
onderfulread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
good mobile camera goodperformance goodscreen avgbattery okread,0.326,0.0,0.674
overall great phone superb build quality camera awesome downside display size big bezel screen size smallread,0.468,0.076,0.456
handy capable io devicedecent camera stable performanceread,0.49,0.0,0.51
battery getting drain hrsread,0.0,0.0,1.0
sound earpiece lowalmost audiblecamera averageread,0.0,0.0,1.0
se week happy performance good go camera ultimateread,0.524,0.0,0.476
orthy phone moneyread,0.0,0.0,1.0
excellent mobile range problem battery drain fastread,0.325,0.237,0.439
ideal phone care handy lightweight fast single lense camera awesome battery adequate day day usage phone not play game use phone watch movie rest take care phoneread,0.407,0.052,0.541
good budget phone iphone loversread,0.42,0.0,0.58
u r compact phone lover high performance … multimedia addictsread,0.388,0.0,0.612
good flipkart product iphone,0.492,0.0,0.508
nice mobileread,0.737,0.0,0.263
battery performance bad display good camera poor main camera good expectedread,0.299,0.34,0.361
satisfiedread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
awesome thank flipkart deliver buy phoneread,0.623,0.0,0.377
thing right charger difficult use simply headphone thereread,0.0,0.263,0.737
amazingread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
good priceread,0.744,0.0,0.256
good productread,0.744,0.0,0.256
nice display size sufficientread,0.483,0.0,0.517
brilliant purchaseread,0.792,0.0,0.208
good mobile usageread,0.592,0.0,0.408
goodread,0.0,0.0,1.0
delivery guy good personread,0.492,0.0,0.508
excellent product thank flipkart offer priceread,0.608,0.0,0.392
good phone decent priceread,0.492,0.0,0.508
¹st iphone happybut request plz adapter phoneread,0.178,0.0,0.822
jeeves fraud company claim product repair not buy service ith productproduct fine not buy warranty cover fraud party servicecomplete mobile protection year flipkart protectread,0.14,0.237,0.623
value moneyread,0.706,0.0,0.294
camera get black monthsread,0.0,0.0,1.0
performance awesome battery life big negitive point phone normal usage battery health degrade percent gamingread,0.205,0.145,0.65
good phone beginner n luv small size battery drain fastread,0.266,0.0,0.734
thanksread,0.0,0.0,1.0
iphone iphone good brand worldread,0.42,0.0,0.58
excellent choice need entry level apple device regretsread,0.346,0.0,0.654
average priceread,0.0,0.0,1.0
phone flagship feel flagship phone budget … good classread,0.533,0.0,0.467
phone bestbut delivery service goodread,0.0,0.0,1.0
awesome divace thank filip kart   read,0.623,0.0,0.377
commentsread,0.0,0.0,1.0
phone get black screen error battery drain quicklyread,0.0,0.278,0.722
excellentread,0.0,0.0,1.0
camera ✨ ❤ ️read,0.0,0.0,1.0
surprised iphone charger good flipkart service awesomeread,0.49,0.0,0.51
ameze productread,0.0,0.0,1.0
nice product good deal product genuine itapple badgegood small phone loversnice displaynice camera apple mp far well chinese phone mp nice price segment july day offer small phone u habitual inch screen not forget budget phone give u bionic chipset iphone pro rs battery low good highly moderate user okay normal useoverall gread,0.278,0.034,0.689
value moneyread,0.706,0.0,0.294
nice upread,0.737,0.0,0.263
excellent  read,0.787,0.0,0.213
awesome wish battery last little moreread,0.63,0.0,0.37
osmread,0.0,0.0,1.0
good budget smartphone apple screen size rest fantastic thank youread,0.562,0.0,0.438
beautifulread,0.0,0.0,1.0
mobile battery low mit use mobile hit issueread,0.0,0.231,0.769
literally phone great iphone play pubg mobile like pubg player run pubg smoothextreme pinch lag camera know great isread,0.444,0.081,0.475
m write review month usage phone perfectly fit grip battery backup little bit disappointing overall good productread,0.391,0.119,0.489
niceread,0.0,0.0,1.0
nice happy productread,0.867,0.0,0.133
niceread,0.0,0.0,1.0
fast quick deliveryread,0.0,0.0,1.0
superread,0.0,0.0,1.0
excellent se iphone competitive exchange price switch iphone seread,0.435,0.0,0.565
awesome set camera quality good battery survive day day active officeread,0.548,0.0,0.452
battery backup pathetic rest goodread,0.0,0.481,0.519
supper cameraread,0.0,0.0,1.0
adopter earbud box available box read,0.0,0.0,1.0
love lookread,0.808,0.0,0.192
good bestread,0.744,0.0,0.256
small cute handy use good productread,0.596,0.0,0.404
nice phone iphone month good battery good good product buy guyssssread,0.622,0.0,0.378
need ask review iphoneread,0.0,0.0,1.0
superbread,0.0,0.0,1.0
excellentread,0.0,0.0,1.0
good time light cackingread,0.492,0.0,0.508
apple iphone se flipkart assuredsafely speedy deliveryread,0.0,0.0,1.0
good mobileread,0.744,0.0,0.256
good mobileread,0.744,0.0,0.256
display small performance good love handy small phone featuresread,0.504,0.0,0.496
good mobile apple launch,0.492,0.0,0.508
bad apple day flip cartread,0.0,0.467,0.533
nice phoneread,0.737,0.0,0.263
prosiphone camera user good experience phone major feature similar iphone task good people like wait app load long timelow budget good phone feature con esim thing love people think go box learn feature need improvement dual sim slotbattery bit low normal social medium user use dayread,0.309,0.035,0.655
goodread,0.0,0.0,1.0
iphone writing review month use good phone priceread,0.293,0.0,0.707
well buy seriesread,0.512,0.0,0.488
good quality service provider goodread,0.42,0.0,0.58
unbelievable price exchangeread,0.474,0.0,0.526
awesome phoneread,0.804,0.0,0.196
nice phoneread,0.737,0.0,0.263
nice phone quick deliveryread,0.483,0.0,0.517
nice … read,0.737,0.0,0.263
good product love itread,0.78,0.0,0.22
ooo good phone … smal handy … iphone iphone se second phone … thinkhow love small modelsread,0.372,0.0,0.628
amazingread,0.0,0.0,1.0
fast sturdy phoneread,0.0,0.0,1.0
good phone everread,0.592,0.0,0.408
verry smooth verry fast  三read,0.0,0.0,1.0
good class range,0.592,0.0,0.408
suggest basic iphone usersread,0.0,0.0,1.0
complaint product receive sellerread,0.0,0.423,0.577
absolutely beautiful phoneread,0.677,0.0,0.323
genuine productread,0.0,0.0,1.0
excellent      read,0.787,0.0,0.213
perfect size usage medium heavy usage cause battery concern overall happy purchaseread,0.425,0.0,0.575
nice mobile high priceread,0.483,0.0,0.517
great purchaseread,0.804,0.0,0.196
mark expectation 🤩 read,0.0,0.0,1.0
niceeeeread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
nice phoneread,0.737,0.0,0.263
awesome phone thank u flipkartread,0.767,0.0,0.233
rost phoneread,0.0,0.0,1.0
nice phone good camera good display good battery backup value money read,0.665,0.0,0.335
hang smooth functionread,0.0,0.0,1.0
good mobile price know phone apple price range feature stunning camera equal iphone accord backdrop battery thisread,0.268,0.0,0.732
super deal super phoneread,0.796,0.0,0.204
goodread,0.0,0.0,1.0
nice iphoneread,0.737,0.0,0.263
awesome productread,0.804,0.0,0.196
overall good phone medium usageread,0.42,0.0,0.58
apple product good look apple phone budget oneread,0.293,0.0,0.707
nice gadgetread,0.737,0.0,0.263
iphone worth phone oh god photography amazing compact light easy hold worth pennyread,0.612,0.0,0.388
fast delivery flipkartexcellent hope product fast deliveryread,0.326,0.0,0.674
thank flipkart amazing phone day delivary impressive thumb  read,0.615,0.0,0.385
bettery performance poor not time charge dayread,0.0,0.341,0.659
entry level iphone primary deviceread,0.0,0.0,1.0
superb productread,0.804,0.0,0.196
product year battery sufficient average daily usephone start lag frequently year use space consumption restart phone help day start lagread,0.117,0.104,0.779
iphone happy performance good compare android phone price range offer little bit anyways worthy mobile shocked fact will charge adapter mobile need buy separately invest thing new buyer mind phone headphone jack separate buy hen come read,0.207,0.052,0.741
superbread,0.0,0.0,1.0
delivery fast day product door stepread,0.0,0.0,1.0
good phone price rangeread,0.492,0.0,0.508
nice mobile good buyread,0.74,0.0,0.26
lovely forread,0.792,0.0,0.208
super mobile budget iphone  ❤ ️i love great device bionic powerfulread,0.635,0.0,0.365
good gaming performanceread,0.592,0.0,0.408
good mobileread,0.744,0.0,0.256
phone cable headphone charger phone good well charger providedread,0.417,0.0,0.583
love itread,0.808,0.0,0.192
niceread,0.0,0.0,1.0
camera excellent display average speed not compare android lag free small thin weightless battery negative come day use occasionally continuous use hardly,0.294,0.12,0.586
powerful product battery bad segmentread,0.301,0.376,0.323
awesomeread,0.0,0.0,1.0
nice productread,0.737,0.0,0.263
nicebut battery life shortread,0.0,0.0,1.0
original product deliver fully satisfiedread,0.365,0.0,0.635
product good codition m happy productread,0.688,0.0,0.312
superb mobilerunning wellread,0.672,0.0,0.328
good battary satisfiedread,0.592,0.0,0.408
buy phone jan battery life poor day despite minimum use find strange early iphone model yearsread,0.0,0.259,0.741
good battery backup weak thing manage battery backup dayread,0.227,0.227,0.547
not charger head phone ith packif u buy product ill need buy charger head phone outside chance get original accessory place e ill buy local product ill damage device kindly buy product ill lose money timeread,0.151,0.345,0.504
good productread,0.744,0.0,0.256
great experienceread,0.804,0.0,0.196
loveread,0.0,0.0,1.0
touch d work properly battery backup sucksread,0.0,0.0,1.0
good use handy oneread,0.492,0.0,0.508
nice quality experience buyingread,0.483,0.0,0.517
awesome productread,0.804,0.0,0.196
battery performance poor phone performance niceread,0.0,0.383,0.617
battery small display month battery health come read,0.0,0.0,1.0
excellent value moneyread,0.859,0.0,0.141
excellentread,0.0,0.0,1.0
nice phone battery backup good read,0.588,0.0,0.412
ow worth money price use month superb performance great quality drop time damage body display thank u iphone flipkartread,0.421,0.177,0.401
good phone like itread,0.73,0.0,0.27
poor battery ok display camera great performanceread,0.47,0.231,0.299
phone good normal use gaming use day dingle charge use rest fine normal light userread,0.266,0.0,0.734
phone awesome give star phone hate delivery take day deliverread,0.259,0.234,0.506
goodread,0.0,0.0,1.0
osm phone love niceread,0.583,0.0,0.417
excellentread,0.0,0.0,1.0
battry charge percentagedont buy thisread,0.0,0.0,1.0
orld standard mobileread,0.0,0.0,1.0
value moneyread,0.706,0.0,0.294
goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
battery drain fastread,0.0,0.0,1.0
value moneyb mobile phone price rangeread,0.324,0.0,0.676
iphone amazing iphone lover trust like product fast beast apple iphone seriesread,0.626,0.0,0.374
nice product orginalread,0.583,0.0,0.417
heavy user … work flawlesslyread,0.0,0.0,1.0
ultimate deviceread,0.0,0.0,1.0
love iphone powerful performance beautiful camera stunning design little monsterread,0.692,0.0,0.308
nice  read,0.737,0.0,0.263
purchase april junegot touch complaintread,0.0,0.0,1.0
battery limit worestread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
m happy itread,0.787,0.0,0.213
well iphoneread,0.677,0.0,0.323
nice mobile disadvantage battery weakread,0.326,0.326,0.349
phone battery good month battery health buyread,0.326,0.0,0.674
bad battery liferead,0.0,0.636,0.364
good high end phone price pointread,0.367,0.0,0.633
superb qualityread,0.804,0.0,0.196
love phone battery problem amazing phoneread,0.584,0.197,0.219
good product nice problem buy online nice panic buy enjoy read,0.515,0.264,0.22
great phone battery mah higherread,0.506,0.0,0.494
good mobileread,0.744,0.0,0.256
gudread,0.0,0.0,1.0
nice phoneread,0.737,0.0,0.263
powerful phoneread,0.737,0.0,0.263
small size week battery backupover phone good u expectread,0.293,0.0,0.707
niceread,0.0,0.0,1.0
good porformence small phoneread,0.492,0.0,0.508
hit issue hile watch youtube instagramread,0.0,0.0,1.0
frequently hang performance similar high end android phoneread,0.0,0.0,1.0
phone good look device small handy nowadays lot phone big size people small hand try hand phone battery okay heavy user charge phone twice case thrice day camera amazing help click good picture orth buy minimal wanna use premium phone basic need wanna consider buy thisread,0.346,0.0,0.654
want compact stylish vedio graphy phone battery decentread,0.157,0.0,0.843
good alwaysapple  read,0.592,0.0,0.408
good segmentread,0.744,0.0,0.256
awesome … read,0.804,0.0,0.196
quality phoneread,0.0,0.0,1.0
awesome battery moderate use camera night mode miss use alternative app neuralcam night mode io super feature especially focus mode facetime screen sharing mail protectionread,0.323,0.048,0.629
good phone buy gift wife unable handle excitement spamme instagram post selfiesread,0.5,0.0,0.5
great productread,0.804,0.0,0.196
iphone se good range sell charger ear phone disappointment thisin casephone die battery urgently buy charger start timebattery hour screen time hour idle statethis good normal useoverall good phone,0.218,0.18,0.602
iphoneread,0.0,0.0,1.0
great value money phoneread,0.765,0.0,0.235
good segment battery asideread,0.492,0.0,0.508
feel cheat bring phone rs price drop quality phone notch pretty beautiful phone look highly fragile well drop cover temper glass display good abet low resolution performance chipset notch screen bit biggerit suitable gaming phone small hand rejoice cause phone build especially beread,0.295,0.193,0.511
camera awesomeread,0.0,0.0,1.0
good battery impressiveread,0.592,0.0,0.408
charge adapter headphone boxread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
avarageread,0.0,0.0,1.0
gudread,0.0,0.0,1.0
good m return resean small cantread,0.42,0.0,0.58
excellent phoneread,0.787,0.0,0.213
little monster ith apple weaponread,0.0,0.0,1.0
review experience orth penny good budget iphonein performance beat android flagship phone  read,0.281,0.0,0.719
husband open mobile yesterday serve away city reach late deliver time phone charge not accept phone faulty bad product flipkart totally uselessread,0.114,0.213,0.673
impressed set definitely recommend buy not mind battery paformen charge timesread,0.509,0.0,0.491
charger adapterno earpod orest flipkart app not anyoneread,0.0,0.0,1.0
authentic genuine product discount price value money  read,0.255,0.0,0.745
good productread,0.744,0.0,0.256
apple poplar handset uniqueread,0.0,0.0,1.0
good read,0.744,0.0,0.256
goodread,0.0,0.0,1.0
good phoneread,0.744,0.0,0.256
phone good thing rateread,0.492,0.0,0.508
hat awesome phone love worth itread,0.773,0.0,0.227
masterpiece apple … iphone … compact beautiful powerful reasonable cost … good feature camera … thank flipkart thank apple read,0.652,0.0,0.348
chotu furiousread,0.0,0.0,1.0
battery performance bad suggest buy thisread,0.0,0.412,0.588
mobile call sound properread,0.0,0.0,1.0
superbread,0.0,0.0,1.0
excellentread,0.0,0.0,1.0
awesome product apple design similar phone iphone kind model performance late apple chipset design smooth camera quality greatread,0.319,0.0,0.681
get heat charge battery drain earlyread,0.0,0.0,1.0
switch iphone android good option io awsome size se compact feel like screen size little bit small use day nice experience iphone nail itread,0.281,0.0,0.719
fine product heavy user read,0.31,0.0,0.69
product awesome value moneyread,0.765,0.0,0.235
goodread,0.0,0.0,1.0
phone send charger horrible experiencefirst iphone need specific charger miss display small value moneyread,0.13,0.276,0.595
speechlessread,0.0,0.0,1.0
nice iphoneread,0.737,0.0,0.263
usual specific review iphone know iphone n iosread,0.0,0.0,1.0
screen small touch response good batary poor half day backup want phone call whatsapp purpose buy secondary phoneread,0.188,0.139,0.673
nice phoneread,0.737,0.0,0.263
good choice phone work thing phone audio plug till unable audio jack bluetooth head phone orke wellread,0.153,0.0,0.847
excellent product iphone year feeling itproduct deliver time good deal filpkartlight weight handy perfectly match pocketi concern exchange accept team mention exchange policy crack body clear dent cornersother nice productread,0.469,0.0,0.531
super 🥰 🥰    read,0.796,0.0,0.204
buyread,0.0,0.0,1.0
value moneyread,0.706,0.0,0.294
phone good betray averageread,0.319,0.462,0.22
goodread,0.0,0.0,1.0
excellent productread,0.787,0.0,0.213
good phone buy reliseread,0.492,0.0,0.508
good productread,0.744,0.0,0.256
genuine product … good buyread,0.492,0.0,0.508
nice phoneread,0.737,0.0,0.263
use official bestread,0.0,0.0,1.0
good phoneread,0.744,0.0,0.256
excellent battrey satisfiedread,0.649,0.0,0.351
happy gift mom love itread,0.844,0.0,0.156
good product value money screen size perfect budget friendly gadgetread,0.67,0.0,0.33
nice mobile satisfiedread,0.583,0.0,0.417
awesome phonethe camera ridiculous thankyou apple give good camera processor budget phoneread,0.378,0.135,0.486
goodread,0.0,0.0,1.0
affordablesimple handyread,0.0,0.0,1.0
battery supportingread,0.0,0.0,1.0
se get battery problem day speaker work properly month sure problem se battery performance pathetic get less price sale probably s reason get inferior quality phone apple service center accept manufacturing defect helplessread,0.111,0.322,0.567
love phone … perfect people not want big mobile display camera performance good … definitely worth buy … read,0.578,0.046,0.376
product good not know speaker grill work hat suggestread,0.266,0.0,0.734
good oneread,0.744,0.0,0.256
goodread,0.0,0.0,1.0
good phone not want screen want fingerprint sensorread,0.28,0.236,0.483
excellent smartphone amazing display super fast performanceread,0.74,0.0,0.26
good nice product ✌ ️read,0.74,0.0,0.26
like phone apple se,0.455,0.0,0.545
nice productread,0.737,0.0,0.263
product good flipkart customer care worstread,0.604,0.0,0.396
iphone time love battery bad u r moderate user battery hour good feel premium price range good iphone processor fast smooth fineread,0.339,0.119,0.542
awesome phone battery horribleread,0.577,0.0,0.423
device look good attractive price smart handy cool mobile haveread,0.643,0.0,0.357
excellent small iphone categoryread,0.552,0.0,0.448
good deal thank flipkartread,0.73,0.0,0.27
goodread,0.0,0.0,1.0
overall goodread,0.0,0.0,1.0
nice mobile phoneeread,0.583,0.0,0.417
iphone se battery backup poor mah battery generation phone read,0.0,0.256,0.744
… fully satisfiedread,0.0,0.0,1.0
good fone priceif u choose apple productread,0.367,0.0,0.633
new product day not hear poor support flipkartread,0.236,0.209,0.555
awesomeread,0.0,0.0,1.0
amazingread,0.0,0.0,1.0
processor good well performance value money play game hrs fully chargedread,0.583,0.0,0.417
niceread,0.0,0.0,1.0
good buget fon everread,0.492,0.0,0.508
niceread,0.0,0.0,1.0
camera quality bestread,0.0,0.0,1.0
great performance good camera battery good read,0.712,0.0,0.288
love start iphone fanread,0.583,0.0,0.417
good battery buttery drain fastread,0.42,0.0,0.58
excellent product excellent delivery flipkartafter sale followup till return day window flipkart kind itread,0.495,0.0,0.505
gorgeous productread,0.8,0.0,0.2
good phoneread,0.744,0.0,0.256
good product camera good camera battery life goodread,0.492,0.0,0.508
ship product fast product package look goodread,0.0,0.0,1.0
small powerfulread,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
good normal userread,0.592,0.0,0.408
worthread,0.0,0.0,1.0
camera quality awesome performance goodread,0.506,0.0,0.494
receive phone charger ear phone get wireless charger buy separate charger hear phonesread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
box charger adapter ear phone disgusting order item flipkartread,0.0,0.298,0.702
excellent product orth priceread,0.552,0.0,0.448
love yeyread,0.808,0.0,0.192
orth buy itand excellent qualityread,0.481,0.0,0.519
satisfy qualityread,0.75,0.0,0.25
great phone  read,0.672,0.0,0.328
nice productread,0.737,0.0,0.263
good productsread,0.744,0.0,0.256
nice phone display size small suitable pubgread,0.318,0.0,0.682
headphone charger minus point camera superbread,0.0,0.0,1.0
perfect problem battery backupread,0.44,0.321,0.238
value moneyread,0.706,0.0,0.294
good ❤ ️read,0.744,0.0,0.256
nice litle neededread,0.583,0.0,0.417
goodread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
white colorread,0.0,0.0,1.0
superb performance 🤙 go                 read,0.577,0.0,0.423
great phone okay battery life good phone ur look premium phone small size little bit overpriced quality expect lifetime iphoneread,0.344,0.0,0.656
good productread,0.744,0.0,0.256
product amazing  read,0.655,0.0,0.345
good purchaseread,0.744,0.0,0.256
goodread,0.0,0.0,1.0
good phoneread,0.744,0.0,0.256
good quantityread,0.744,0.0,0.256
amazing phone impackable flagship processer good mobile parent adultsread,0.574,0.0,0.426
device goodread,0.0,0.0,1.0
suuuperread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
budget iphone good normal useread,0.42,0.0,0.58
awesomeread,0.0,0.0,1.0
speaker work month aa bad product give offer fraud mobile flipkartread,0.0,0.448,0.552
overall product awesomeread,0.0,0.0,1.0
flawlessread,0.0,0.0,1.0
great productread,0.804,0.0,0.196
awesomeread,0.0,0.0,1.0
timing grateread,0.0,0.0,1.0
nice product read,0.583,0.0,0.417
charge properlyread,0.0,0.0,1.0
awesome phone iphone amazing thank flipkartread,0.776,0.0,0.224
good phone budget not worry battery last day u r heavy userread,0.399,0.0,0.601
good phone everread,0.592,0.0,0.408
fantasticread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
ear piece quality good bad audibility happyread,0.254,0.307,0.439
totally satisfied product battery life good performance camera quality awesomeread,0.428,0.0,0.572
hen charge phone battery charger decreasedread,0.0,0.0,1.0
love itread,0.808,0.0,0.192
amazing love itread,0.889,0.0,0.111
battery need improvement display warm overall phone excellent performance user friendlyread,0.518,0.0,0.482
goodread,0.0,0.0,1.0
batter last day video playingthe voice quality call greatthe camera good take wonderful shot speaker good tooread,0.404,0.0,0.596
loud speaker create clear sound read,0.54,0.0,0.46
phoneread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
finally apple family thank flipkart offersread,0.333,0.0,0.667
frequent drop attribute network provider sim deliver well performance handset battery worseread,0.148,0.148,0.704
awesome performance great feelread,0.804,0.0,0.196
value moneyread,0.706,0.0,0.294
great phone small phone lover  battery great read switch android iphone not great level battery camera performance speaker flash  fingerprint sensor overall software quality phenomenal con hold use surely feel upmarket price point light weight super handy look time read,0.402,0.0,0.598
year … face lot problemsread,0.0,0.0,1.0
dual simread,0.0,0.0,1.0
osm phone osm dealread,0.0,0.0,1.0
easy use … entry level iphone small screen size … handyread,0.266,0.0,0.734
thank flipkartread,0.714,0.0,0.286
overall good phone price rangeread,0.42,0.0,0.58
battery get fastread,0.0,0.0,1.0
not buy itread,0.0,0.0,1.0
battery backup goodread,0.0,0.0,1.0
good product m satisfiedread,0.592,0.0,0.408
beautifulfinally dream come trueread,0.4,0.0,0.6
phone superb bug seller provide power adapter d ear bud iphone iphone read,0.272,0.0,0.728
phone goodbut camera dispointingread,0.0,0.0,1.0
value moneyread,0.706,0.0,0.294
lose second day buy t  product awesome  read,0.347,0.229,0.424
iphone love value money battery thing splendidread,0.569,0.0,0.431
happy iphonebe small speed have chip variant taxpayer look society purchase dream come true courtesy filpcartthe little disappointment want colour white non availability colour grab thank flipkart read,0.377,0.078,0.545
nice product happy thank flipcartread,0.818,0.0,0.182
good orth moneyread,0.592,0.0,0.408
awesomeread,0.0,0.0,1.0
time apple user love phone exactly phone mean usable hand compact high performance clean display clear sound perfect office person trader music loverread,0.477,0.0,0.523
yaa good small display ipadthen perfectread,0.367,0.0,0.633
goodread,0.0,0.0,1.0
pls sound workingread,0.394,0.0,0.606
product goodread,0.0,0.0,1.0
nice product lovelyread,0.583,0.0,0.417
good read,0.744,0.0,0.256
hen apply charge feel like earthing charge start get hot get hotread,0.185,0.0,0.815
super ♥ ️read,0.796,0.0,0.204
overall performance phone mind blow 🥰 🥰 🥰 ork smoothly high load app break fall terrace   read,0.0,0.0,1.0
phone procure replacement generation se manage exchange old se goldiphone form factor perfect shape doubt pcb fault give fast drain batterypercentage indication signal service provider time time serviced choice apple watch series tandemi believe purchase save make old se beautiful paper weighread,0.204,0.098,0.698
niceread,0.0,0.0,1.0
expect  read,0.0,0.0,1.0
amazingread,0.0,0.0,1.0
orst battery liferest goodread,0.0,0.0,1.0
good phone appleread,0.592,0.0,0.408
okread,0.0,0.0,1.0
stop work monthread,0.0,0.524,0.476
quality chargingread,0.0,0.0,1.0
not express word mean mindblowe amazing love   read,0.571,0.0,0.429
work pretty good month m face issue volume not matter noise cancellation volume lowread,0.355,0.063,0.582
badread,0.0,0.0,1.0
start iphone iphone fall love io know change io change mainly space opt well red colour availableread,0.296,0.0,0.704
good battery goodread,0.592,0.0,0.408
awesome   read,0.804,0.0,0.196
goodread,0.0,0.0,1.0
awesome phoneread,0.804,0.0,0.196
excellent product worth itread,0.737,0.0,0.263
good phoneeasy handleread,0.592,0.0,0.408
buyread,0.0,0.0,1.0
beautiful beastread,0.796,0.0,0.204
good qualityread,0.744,0.0,0.256
amazingread,0.0,0.0,1.0
good  read,0.744,0.0,0.256
super itemread,0.796,0.0,0.204
good phone     ❤ ️ ❤ ️ 🤟 🤟  read,0.592,0.0,0.408
good iphone great offer  read,0.7,0.0,0.3
powerful iphone low price excellent super performance powerful bionic chip buy iphone mustread,0.567,0.09,0.343
worth buy phone priceread,0.388,0.0,0.612
goodread,0.0,0.0,1.0
phone nice battery goodread,0.483,0.0,0.517
good single handle phone    read,0.42,0.0,0.58
perfect performance phone look decent size display small powerfulcamera mark glossy finish give royal look especially white colour impressiveadde good feature wireless charging ramthe box come phone charge cable power adapter ear phone includedread,0.171,0.0,0.829
thank flipkart delivery timeread,0.455,0.0,0.545
simple deligantread,0.0,0.0,1.0
superread,0.0,0.0,1.0
nice productread,0.737,0.0,0.263
nice product awesome delivery hoursread,0.697,0.0,0.303
superbread,0.0,0.0,1.0
battery lowread,0.0,0.0,1.0
original beautiful product good service flipkartread,0.752,0.0,0.248
apple buy brand securitynot speciationscompare brand specification worthread,0.0,0.0,1.0
good phoneworth money battery poorread,0.42,0.0,0.58
purchase good priceread,0.592,0.0,0.408
awesomeread,0.0,0.0,1.0
perfectread,0.0,0.0,1.0
good mobile small sizeread,0.492,0.0,0.508
nice productread,0.737,0.0,0.263
good spec price point entry level iphoneread,0.326,0.0,0.674
happy battery backup value moneyread,0.67,0.0,0.33
orke smoothly expect appleread,0.0,0.0,1.0
good productvalue moneyread,0.592,0.0,0.408
great experienceread,0.804,0.0,0.196
great phone budget doubtread,0.577,0.0,0.423
good phone battery backup issue size perfect good carry hand home key good phone pandemic find useful remove mask unlock phone apple watchread,0.521,0.0,0.479
piece work warm filipcart bad companyread,0.202,0.372,0.426
well phone apple ecosystem performance unbeatableread,0.296,0.0,0.704
camera quality good phone size smallread,0.367,0.0,0.633
orth money concern size mobile handy easy hold running smoothlyread,0.244,0.0,0.756
good regret need carry power bankread,0.299,0.289,0.412
size compatible handy large small worth purchase budget enhanced featuresread,0.174,0.0,0.826
good performanceread,0.744,0.0,0.256
battery bad hot spot connection weak tooread,0.0,0.561,0.439
rock batteryread,0.0,0.0,1.0
battery expect supportread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
get phoneactually nice productgood camera good display fabulous performanceread,0.603,0.0,0.397
get mobile discount ratepros mobile awesome scree camera usability speed play kind game issue etccon come big size android small sized mobile remind old lg feature phone suggestion flipkart provide accessory like cover screen guard hdmi adapters charger connectivity usb cable headphone twoway charger headphone etc product iphone properly product page guy totally mesread,0.199,0.0,0.801
aswome batteryread,0.0,0.0,1.0
m love miniature cute supernova natureread,0.706,0.0,0.294
awesome    read,0.804,0.0,0.196
